chr	pos	fst	stat
Chr09	11625000	0.207252	2.mid	
Chr09	11675000	0.422925	3.high	
Chr09	11725000	0.216197	2.mid	
Chr09	11775000	0.158605	2.mid	
Chr09	11825000	0.238472	2.mid	
Chr09	11875000	0.187755	2.mid	
Chr09	11925000	0.212021	2.mid	
Chr09	11975000	0.169362	1.low	
Chr09	12025000	0.108598	1.low	
Chr09	12075000	0.079754	1.low	
Chr09	12125000	0.119023	1.low	
Chr09	12175000	0.133438	1.low	
Chr09	12225000	0.135300	1.low	
Chr09	12275000	0.189199	1.low	
Chr09	12325000	0.133949	1.low	
Chr09	12375000	0.190935	1.low	
Chr09	12425000	0.143098	1.low	
Chr09	12475000	0.164680	1.low	
Chr09	12525000	0.215860	2.mid	
Chr09	12575000	0.274938	2.mid	
Chr09	12625000	0.240387	2.mid	
Chr09	12675000	0.220327	2.mid	
Chr09	12725000	0.158176	2.mid	
Chr09	12775000	0.117326	2.mid	
Chr09	12825000	0.187009	2.mid	
Chr09	12875000	0.289971	2.mid	
Chr10	75000	0.268575	3.high	
Chr10	125000	0.243999	3.high	
Chr10	175000	0.334246	3.high	
Chr10	225000	0.374869	3.high	
Chr10	275000	0.274576	3.high	
Chr10	325000	0.211055	2.mid	
Chr10	375000	0.225665	2.mid	
Chr10	425000	0.280847	2.mid	
Chr10	475000	0.223281	2.mid	
Chr10	525000	0.242840	2.mid	
Chr10	575000	0.158707	1.low	
Chr10	625000	0.161903	1.low	
Chr10	675000	0.093501	1.low	
Chr10	725000	0.055979	1.low	
Chr10	775000	0.188209	1.low	
Chr10	825000	0.144406	1.low	
Chr10	925000	0.286373	2.mid	
Chr10	975000	0.219947	2.mid	
Chr10	1025000	0.276733	2.mid	
Chr10	1075000	0.162055	2.mid	
Chr10	1125000	0.179305	2.mid	
Chr10	1175000	0.138655	2.mid	
Chr10	1225000	0.128590	2.mid	
Chr10	1275000	0.221157	2.mid	
Chr10	1325000	0.222481	2.mid	
Chr10	1375000	0.069468	1.low	
Chr10	1425000	0.093395	1.low	
Chr10	1475000	0.181293	2.mid	
Chr10	1525000	0.178036	2.mid	
Chr10	1575000	0.242747	2.mid	
Chr10	1625000	0.193032	2.mid	
Chr10	1675000	0.149622	1.low	
Chr10	1725000	0.101271	1.low	
Chr10	1775000	0.105344	1.low	
Chr10	1825000	0.211400	2.mid	
Chr10	1875000	0.175557	2.mid	
Chr10	1925000	0.236680	2.mid	
Chr10	1975000	0.119033	1.low	
Chr10	2025000	0.132607	1.low	
Chr10	2075000	0.146439	1.low	
Chr10	2125000	0.150138	1.low	
Chr10	2175000	0.159809	1.low	
Chr10	2225000	0.156798	1.low	
Chr10	2275000	0.194878	1.low	
Chr10	2325000	0.064944	1.low	
Chr10	2375000	0.069940	1.low	
Chr10	2425000	0.091485	1.low	
Chr10	2475000	0.120082	1.low	
Chr10	2525000	0.063397	1.low	
Chr10	2575000	0.067938	1.low	
Chr10	2625000	0.070119	1.low	
Chr10	2675000	0.136082	1.low	
Chr10	2725000	0.099089	1.low	
Chr10	2775000	0.189246	1.low	
Chr10	2825000	0.126089	1.low	
Chr10	2875000	0.105447	1.low	
Chr10	2925000	0.084536	1.low	
Chr10	2975000	0.119683	1.low	
Chr10	3025000	0.187235	1.low	
Chr10	3075000	0.089439	1.low	
Chr10	3125000	0.155769	1.low	
Chr10	3175000	0.123658	1.low	
Chr10	3225000	0.148571	1.low	
Chr10	3275000	0.179350	1.low	
Chr10	3325000	0.061745	1.low	
Chr10	3375000	0.184525	1.low	
Chr10	3425000	0.149680	1.low	
Chr10	3475000	0.161398	1.low	
Chr10	3525000	0.152795	1.low	
Chr10	3575000	0.092055	1.low	
Chr10	3625000	0.074675	1.low	
Chr10	3675000	0.172600	1.low	
Chr10	3725000	0.134256	1.low	
Chr10	3775000	0.131618	1.low	
Chr10	3825000	0.129438	1.low	
Chr10	3875000	0.194497	2.mid	
Chr10	3925000	0.225308	2.mid	
Chr10	3975000	0.271103	2.mid	
Chr10	4025000	0.135281	2.mid	
Chr10	4075000	0.143685	2.mid	
Chr10	4125000	0.214604	2.mid	
Chr10	4175000	0.218948	2.mid	
Chr10	4275000	0.256950	2.mid	
Chr10	4325000	0.142305	1.low	
Chr10	4375000	0.117239	1.low	
Chr10	4425000	0.166632	1.low	
Chr10	4475000	0.162142	1.low	
Chr10	4525000	0.277424	2.mid	
Chr10	4575000	0.099510	1.low	
Chr10	4625000	0.135004	1.low	
Chr10	4675000	0.201809	1.low	
Chr10	4725000	0.083976	1.low	
Chr10	4775000	0.104648	1.low	
Chr10	4825000	0.195261	1.low	
Chr10	4875000	0.140094	1.low	
Chr10	4925000	0.191075	1.low	
Chr10	5075000	0.127780	1.low	
Chr10	5125000	0.105992	1.low	
Chr10	5175000	0.292942	2.mid	
Chr10	5225000	0.133223	1.low	
Chr10	5275000	0.136501	1.low	
Chr10	5325000	0.090194	1.low	
Chr10	5375000	0.167114	1.low	
Chr10	5425000	0.241522	2.mid	
Chr10	5475000	0.055291	1.low	
Chr10	5525000	0.168922	1.low	
Chr10	5625000	0.085631	1.low	
Chr10	5675000	0.085681	1.low	
Chr10	5725000	0.079445	1.low	
Chr10	5775000	0.178097	1.low	
Chr10	5825000	0.083713	1.low	
Chr10	5875000	0.077494	1.low	
Chr10	5925000	0.134843	1.low	
Chr10	5975000	0.247736	2.mid	
Chr10	6025000	0.236377	2.mid	
Chr10	6075000	0.238966	2.mid	
Chr10	6125000	0.164643	1.low	
Chr10	6175000	0.100984	1.low	
Chr10	6225000	0.070666	1.low	
Chr10	6275000	0.167031	1.low	
Chr10	6325000	0.113840	1.low	
Chr10	6375000	0.096687	1.low	
Chr10	6425000	0.166206	1.low	
Chr10	6475000	0.160256	1.low	
Chr10	6525000	0.229954	2.mid	
Chr10	6575000	0.192693	2.mid	
Chr10	6625000	0.208889	2.mid	
Chr10	6675000	0.291695	2.mid	
Chr10	6725000	0.207055	2.mid	
Chr10	6775000	0.226422	2.mid	
Chr10	6825000	0.205685	2.mid	
Chr10	6875000	0.153191	2.mid	
Chr10	6925000	0.197745	2.mid	
Chr10	6975000	0.208152	2.mid	
Chr10	7025000	0.190344	2.mid	
Chr10	7075000	0.152774	2.mid	
Chr10	7125000	0.207475	2.mid	
Chr10	7175000	0.258852	2.mid	
Chr10	7225000	0.228951	2.mid	
Chr10	7275000	0.150699	2.mid	
Chr10	7325000	0.260902	2.mid	
Chr10	7375000	0.205351	2.mid	
Chr10	7425000	0.222982	2.mid	
Chr10	7475000	0.164467	2.mid	
Chr10	7525000	0.120131	2.mid	
Chr10	7575000	0.155303	2.mid	
Chr10	7625000	0.208143	2.mid	
Chr10	7675000	0.159947	2.mid	
Chr10	7725000	0.133584	2.mid	
Chr10	7775000	0.231518	2.mid	
Chr10	7825000	0.243130	2.mid	
Chr10	7875000	0.234431	2.mid	
Chr10	7925000	0.126801	2.mid	
Chr10	7975000	0.092619	2.mid	
Chr10	8025000	0.235852	2.mid	
Chr10	8075000	0.167588	2.mid	
Chr10	8125000	0.194350	2.mid	
Chr10	8175000	0.216595	2.mid	
Chr10	8225000	0.198533	2.mid	
Chr10	8275000	0.199046	2.mid	
Chr10	8325000	0.281050	2.mid	
Chr10	8375000	0.249767	2.mid	
Chr10	8425000	0.193590	2.mid	
Chr10	8475000	0.173263	2.mid	
Chr10	8525000	0.293454	3.high	
Chr10	8575000	0.342503	3.high	
Chr10	8625000	0.135753	2.mid	
Chr10	8675000	0.244941	2.mid	
Chr10	8725000	0.214239	2.mid	
Chr10	8775000	0.281626	2.mid	
Chr10	8825000	0.145081	2.mid	
Chr10	8875000	0.187135	2.mid	
Chr10	8925000	0.275791	2.mid	
Chr10	8975000	0.197785	2.mid	
Chr10	9025000	0.088341	2.mid	
Chr10	9075000	0.193056	2.mid	
Chr10	9125000	0.225317	2.mid	
Chr10	9175000	0.355356	3.high	
Chr10	9225000	0.304453	3.high	
Chr10	9275000	0.249948	2.mid	
Chr10	9325000	0.233600	2.mid	
Chr10	9375000	0.126748	1.low	
Chr10	9425000	0.149799	1.low	
Chr10	9475000	0.167065	1.low	
Chr10	9525000	0.149413	1.low	
Chr10	9575000	0.204344	2.mid	
Chr10	9625000	0.224499	2.mid	
Chr10	9675000	0.078456	1.low	
Chr10	9725000	0.100092	1.low	
Chr10	9775000	0.175268	2.mid	
Chr10	9825000	0.302227	2.mid	
Chr10	9875000	0.201866	2.mid	
Chr10	9925000	0.243011	2.mid	
Chr10	9975000	0.210018	2.mid	
Chr10	10025000	0.259313	2.mid	
Chr10	10075000	0.289517	3.high	
Chr10	10125000	0.338603	3.high	
Chr10	10175000	0.452756	3.high	
Chr10	10225000	0.412313	3.high	
Chr10	10275000	0.603923	3.high	
Chr10	10325000	0.322544	3.high	
Chr10	10375000	0.160595	2.mid	
Chr10	10425000	0.228201	2.mid	
Chr10	10475000	0.234401	2.mid	
Chr10	10525000	0.156851	2.mid	
Chr10	10575000	0.127013	2.mid	
Chr10	10625000	0.142429	2.mid	
Chr10	10675000	0.269848	2.mid	
Chr10	10725000	0.415429	3.high	
Chr10	10775000	0.395961	3.high	
Chr10	10825000	0.301946	3.high	
Chr10	10875000	0.207038	2.mid	
Chr10	10925000	0.133505	2.mid	
Chr10	10975000	0.270523	2.mid	
Chr10	11025000	0.200775	2.mid	
Chr10	11075000	0.139018	2.mid	
Chr10	11125000	0.143927	2.mid	
Chr10	11175000	0.178535	2.mid	
Chr10	11225000	0.211461	2.mid	
Chr10	11275000	0.185937	2.mid	
Chr10	11325000	0.405282	3.high	
Chr10	11375000	0.332762	3.high	
Chr10	11425000	0.350859	3.high	
Chr10	11475000	0.540531	3.high	
Chr10	11525000	0.557542	3.high	
Chr10	11575000	0.619381	3.high	
Chr10	11625000	0.366152	3.high	
Chr10	11675000	0.258552	3.high	
Chr10	11725000	0.363415	3.high	
Chr10	11775000	0.313935	3.high	
Chr10	11825000	0.252594	3.high	
Chr10	11875000	0.225262	3.high	
Chr10	11925000	0.308814	3.high	
Chr10	11975000	0.336353	3.high	
Chr10	12025000	0.278792	3.high	
Chr10	12075000	0.246538	2.mid	
Chr10	12125000	0.144628	2.mid	
Chr10	12175000	0.203765	2.mid	
Chr10	12225000	0.340805	3.high	
Chr10	12275000	0.245522	3.high	
Chr10	12325000	0.262756	3.high	
Chr10	12375000	0.357375	3.high	
Chr10	12425000	0.383403	3.high	
Chr10	12475000	0.249637	2.mid	
Chr10	12525000	0.190948	2.mid	
Chr10	12575000	0.147897	1.low	
Chr10	12625000	0.142199	1.low	
Chr10	12675000	0.151681	1.low	
Chr10	12725000	0.128149	1.low	
Chr10	12775000	0.183615	2.mid	
Chr10	12825000	0.208983	2.mid	
Chr10	12875000	0.238540	2.mid	
Chr10	12925000	0.231410	2.mid	
Chr10	12975000	0.298477	3.high	
Chr10	13025000	0.340350	3.high	
Chr10	13075000	0.376610	3.high	
Chr10	13125000	0.179862	2.mid	
Chr10	13175000	0.214468	2.mid	
Chr10	13225000	0.119193	2.mid	
Chr10	13275000	0.185449	2.mid	
Chr10	13325000	0.336650	3.high	
Chr10	13375000	0.483308	3.high	
Chr10	13425000	0.563485	3.high	
Chr10	13475000	0.336303	3.high	
Chr10	13525000	0.364622	3.high	
Chr10	13575000	0.265571	2.mid	
Chr10	13625000	0.225566	2.mid	
Chr10	13675000	0.125707	1.low	
Chr10	13725000	0.130968	1.low	
Chr10	13775000	0.097041	1.low	
Chr10	13825000	0.212934	2.mid	
Chr10	13875000	0.184196	2.mid	
Chr10	13925000	0.143703	2.mid	
Chr10	13975000	0.149872	2.mid	
Chr10	14025000	0.184829	2.mid	
Chr10	14075000	0.276629	2.mid	
Chr10	14125000	0.286945	2.mid	
Chr10	14175000	0.162909	2.mid	
Chr10	14225000	0.140844	2.mid	
Chr10	14275000	0.193531	2.mid	
Chr10	14325000	0.228978	2.mid	
Chr10	14375000	0.230812	2.mid	
Chr10	14425000	0.273169	2.mid	
Chr10	14475000	0.151651	2.mid	
Chr10	14525000	0.184817	2.mid	
Chr10	14575000	0.183695	2.mid	
Chr10	14625000	0.181070	2.mid	
Chr10	14675000	0.149988	1.low	
Chr10	14725000	0.125376	1.low	
Chr10	14775000	0.141689	1.low	
Chr10	14825000	0.128392	1.low	
Chr10	14875000	0.162850	1.low	
Chr10	14925000	0.189219	2.mid	
Chr10	14975000	0.169264	2.mid	
Chr10	15025000	0.181474	2.mid	
Chr10	15075000	0.222863	2.mid	
Chr10	15125000	0.285811	3.high	
Chr10	15175000	0.487949	3.high	
Chr10	15225000	0.164693	2.mid	
Chr10	15275000	0.144890	2.mid	
Chr10	15325000	0.281283	3.high	
Chr10	15375000	0.352317	3.high	
Chr10	15425000	0.162665	2.mid	
Chr10	15475000	0.269070	2.mid	
Chr10	15525000	0.156868	2.mid	
Chr10	15575000	0.211772	2.mid	
Chr10	15625000	0.183127	2.mid	
Chr10	15675000	0.186863	2.mid	
Chr10	15725000	0.319714	3.high	
Chr10	15775000	0.201613	3.high	
Chr10	15825000	0.384273	3.high	
Chr10	15875000	0.357452	3.high	
Chr10	15925000	0.302522	3.high	
Chr10	15975000	0.489634	3.high	
Chr10	16025000	0.113871	2.mid	
Chr10	16075000	0.175050	2.mid	
Chr10	16125000	0.131863	2.mid	
Chr10	16175000	0.416448	3.high	
Chr10	16225000	0.201655	2.mid	
Chr10	16275000	0.134612	2.mid	
Chr10	16325000	0.149348	2.mid	
Chr10	16375000	0.307091	3.high	
Chr10	16425000	0.227065	3.high	
Chr10	16475000	0.302136	3.high	
Chr10	16525000	0.325646	3.high	
Chr10	16575000	0.230407	2.mid	
Chr10	16625000	0.206405	2.mid	
Chr10	16675000	0.221817	2.mid	
Chr10	16725000	0.178019	2.mid	
Chr10	16775000	0.227179	2.mid	
Chr10	16825000	0.248128	2.mid	
Chr10	16875000	0.361081	3.high	
Chr10	16925000	0.289843	3.high	
Chr10	16975000	0.204477	2.mid	
Chr10	17025000	0.172653	2.mid	
Chr10	17075000	0.243074	2.mid	
Chr10	17125000	0.198441	2.mid	
Chr10	17175000	0.145029	2.mid	
Chr10	17225000	0.175595	2.mid	
Chr10	17275000	0.153794	2.mid	
Chr10	17325000	0.194508	2.mid	
Chr10	17375000	0.303095	2.mid	
Chr10	17425000	0.315352	2.mid	
Chr10	17475000	0.200448	2.mid	
Chr10	17525000	0.161024	2.mid	
Chr10	17575000	0.208002	2.mid	
Chr10	17625000	0.201358	2.mid	
Chr10	17675000	0.267418	2.mid	
Chr10	17725000	0.258753	2.mid	
Chr10	17775000	0.240659	2.mid	
Chr10	17825000	0.148984	2.mid	
Chr10	17875000	0.148510	2.mid	
Chr10	17925000	0.168622	2.mid	
Chr10	17975000	0.193745	2.mid	
Chr10	18025000	0.138115	2.mid	
Chr10	18075000	0.248801	2.mid	
Chr10	18125000	0.209247	2.mid	
Chr10	18175000	0.115952	1.low	
Chr10	18225000	0.108612	1.low	
Chr10	18275000	0.119296	1.low	
Chr10	18325000	0.130526	1.low	
Chr10	18375000	0.110952	1.low	
Chr10	18425000	0.173333	1.low	
Chr10	18475000	0.226874	2.mid	
Chr10	18525000	0.215987	2.mid	
Chr10	18575000	0.106899	2.mid	
Chr10	18625000	0.384597	3.high	
Chr10	18675000	0.253983	2.mid	
Chr10	18725000	0.209646	2.mid	
Chr10	18775000	0.190809	2.mid	
Chr10	18825000	0.187848	2.mid	
Chr10	18875000	0.347473	3.high	
Chr10	18925000	0.209529	2.mid	
Chr10	18975000	0.146678	2.mid	
Chr10	19025000	0.177379	2.mid	
Chr10	19075000	0.208592	2.mid	
Chr10	19125000	0.224201	2.mid	
Chr10	19175000	0.294765	3.high	
Chr10	19225000	0.356803	3.high	
Chr10	19275000	0.236753	2.mid	
Chr10	19325000	0.249997	2.mid	
Chr10	19375000	0.301409	2.mid	
Chr10	19425000	0.189014	2.mid	
Chr10	19475000	0.192150	2.mid	
Chr10	19525000	0.222965	2.mid	
Chr10	19575000	0.130939	2.mid	
Chr10	19625000	0.120107	2.mid	
Chr10	19675000	0.183927	2.mid	
Chr10	19725000	0.275295	3.high	
Chr10	19775000	0.343942	3.high	
Chr10	19825000	0.221923	3.high	
Chr10	19875000	0.339863	3.high	
Chr10	19925000	0.182928	2.mid	
Chr10	19975000	0.205767	2.mid	
Chr10	20025000	0.200295	2.mid	
Chr10	20075000	0.382691	3.high	
Chr10	20125000	0.155171	2.mid	
Chr10	20175000	0.178627	2.mid	
Chr10	20225000	0.187379	2.mid	
Chr10	20275000	0.198813	2.mid	
Chr10	20325000	0.112359	2.mid	
Chr10	20375000	0.410421	3.high	
Chr10	20425000	0.304633	3.high	
Chr10	20475000	0.155229	2.mid	
Chr10	20525000	0.193902	2.mid	
Chr10	20575000	0.157710	2.mid	
Chr10	20625000	0.286763	2.mid	
Chr10	20675000	0.110757	2.mid	
Chr10	20725000	0.211943	2.mid	
Chr10	20775000	0.169603	2.mid	
Chr10	20825000	0.161556	2.mid	
Chr10	20875000	0.207340	2.mid	
Chr10	20925000	0.196798	2.mid	
Chr10	20975000	0.485865	3.high	
Chr10	21025000	0.377713	3.high	
Chr10	21075000	0.247154	2.mid	
Chr10	21125000	0.180840	2.mid	
Chr10	21175000	0.163214	2.mid	
Chr10	21225000	0.203896	2.mid	
Chr10	21275000	0.216965	2.mid	
Chr10	21325000	0.167472	2.mid	
Chr10	21375000	0.199469	2.mid	
Chr10	21425000	0.158192	2.mid	
Chr10	21475000	0.193983	2.mid	
Chr10	21525000	0.304571	2.mid	
Chr10	21575000	0.203503	2.mid	
Chr10	21625000	0.247356	2.mid	
Chr10	21675000	0.178057	2.mid	
Chr10	21725000	0.387505	3.high	
Chr10	21775000	0.430294	3.high	
Chr10	21825000	0.333901	3.high	
Chr10	21875000	0.418995	3.high	
Chr10	21925000	0.159207	2.mid	
Chr10	21975000	0.288626	2.mid	
Chr10	22025000	0.212606	2.mid	
Chr10	22075000	0.199777	2.mid	
Chr10	22125000	0.307474	2.mid	
Chr10	22175000	0.185941	2.mid	
Chr10	22225000	0.176633	2.mid	
Chr10	22275000	0.237774	2.mid	
Chr10	22325000	0.131781	2.mid	
Chr10	22375000	0.231822	2.mid	
Chr10	22425000	0.224374	2.mid	
Chr10	22475000	0.219171	2.mid	
Chr10	22525000	0.195519	2.mid	
Chr11	75000	0.436835	3.high	
Chr11	125000	0.338267	3.high	
Chr11	175000	0.203578	2.mid	
Chr11	225000	0.255637	2.mid	
Chr11	275000	0.268060	2.mid	
Chr11	325000	0.145541	2.mid	
Chr11	375000	0.129280	2.mid	
Chr11	425000	0.209578	2.mid	
Chr11	475000	0.087406	2.mid	
Chr11	525000	0.158113	2.mid	
Chr11	575000	0.223121	2.mid	
Chr11	625000	0.168426	2.mid	
Chr11	675000	0.104076	2.mid	
Chr11	725000	0.176166	2.mid	
Chr11	775000	0.218618	2.mid	
Chr11	825000	0.205748	2.mid	
Chr11	875000	0.299954	2.mid	
Chr11	925000	0.205790	2.mid	
Chr11	975000	0.146246	1.low	
Chr11	1025000	0.169109	1.low	
Chr11	1075000	0.134864	1.low	
Chr11	1125000	0.165845	1.low	
Chr11	1175000	0.175471	1.low	
Chr11	1225000	0.158394	1.low	
Chr11	1275000	0.122055	1.low	
Chr11	1325000	0.147007	1.low	
Chr11	1375000	0.161189	1.low	
Chr11	1425000	0.089025	1.low	
Chr11	1475000	0.150877	1.low	
Chr11	1525000	0.169833	1.low	
Chr11	1575000	0.127331	1.low	
Chr11	1625000	0.123361	1.low	
Chr11	1675000	0.203268	1.low	
Chr11	1725000	0.191946	1.low	
Chr11	1775000	0.190828	1.low	
Chr11	1825000	0.140042	1.low	
Chr11	1875000	0.147172	1.low	
Chr11	1925000	0.191443	1.low	
Chr11	1975000	0.169998	1.low	
Chr11	2025000	0.157470	1.low	
Chr11	2075000	0.137896	1.low	
Chr11	2125000	0.147757	1.low	
Chr11	2175000	0.178156	1.low	
Chr11	2225000	0.109564	1.low	
Chr11	2275000	0.140851	1.low	
Chr11	2325000	0.112409	1.low	
Chr11	2375000	0.084184	1.low	
Chr11	2425000	0.073488	1.low	
Chr11	2475000	0.117236	1.low	
Chr11	2525000	0.109215	1.low	
Chr11	2575000	0.125423	1.low	
Chr11	2625000	0.192208	1.low	
Chr11	2675000	0.184132	1.low	
Chr11	2725000	0.148239	1.low	
Chr11	2775000	0.201594	1.low	
Chr11	2825000	0.095714	1.low	
Chr11	2875000	0.099970	1.low	
Chr11	2925000	0.099453	1.low	
Chr11	2975000	0.198267	1.low	
Chr11	3025000	0.128352	1.low	
Chr11	3075000	0.102433	1.low	
Chr11	3125000	0.102967	1.low	
Chr11	3175000	0.136139	1.low	
Chr11	3225000	0.149462	1.low	
Chr11	3275000	0.100279	1.low	
Chr11	3325000	0.156234	1.low	
Chr11	3375000	0.176588	1.low	
Chr11	3425000	0.137239	1.low	
Chr11	3475000	0.137809	1.low	
Chr11	3525000	0.234705	2.mid	
Chr11	3575000	0.285166	2.mid	
Chr11	3625000	0.206521	2.mid	
Chr11	3675000	0.181743	2.mid	
Chr11	3725000	0.229207	2.mid	
Chr11	3775000	0.203004	2.mid	
Chr11	3825000	0.196327	2.mid	
Chr11	3875000	0.285749	3.high	
Chr11	3925000	0.347046	3.high	
Chr11	3975000	0.353968	3.high	
Chr11	4025000	0.275813	3.high	
Chr11	4075000	0.221313	2.mid	
Chr11	4125000	0.179122	2.mid	
Chr11	4175000	0.125145	2.mid	
Chr11	4225000	0.265744	2.mid	
Chr11	4275000	0.130925	2.mid	
Chr11	4325000	0.210587	2.mid	
Chr11	4375000	0.236759	2.mid	
Chr11	4425000	0.216787	2.mid	
Chr11	4475000	0.314871	2.mid	
Chr11	4525000	0.224019	2.mid	
Chr11	4575000	0.148262	2.mid	
Chr11	4625000	0.129928	2.mid	
Chr11	4675000	0.161797	2.mid	
Chr11	4725000	0.355433	3.high	
Chr11	4775000	0.147333	2.mid	
Chr11	4825000	0.110493	2.mid	
Chr11	4875000	0.247185	2.mid	
Chr11	4925000	0.462506	3.high	
Chr11	4975000	0.366463	3.high	
Chr11	5025000	0.266291	3.high	
Chr11	5075000	0.276494	3.high	
Chr11	5125000	0.292918	3.high	
Chr11	5175000	0.230186	2.mid	
Chr11	5225000	0.284294	2.mid	
Chr11	5275000	0.273638	2.mid	
Chr11	5325000	0.262208	2.mid	
Chr11	5375000	0.229892	2.mid	
Chr11	5425000	0.231682	2.mid	
Chr11	5475000	0.262967	2.mid	
Chr11	5525000	0.328781	2.mid	
Chr11	5575000	0.111535	1.low	
Chr11	5625000	0.176679	1.low	
Chr11	5675000	0.161003	1.low	
Chr11	5725000	0.086988	1.low	
Chr11	5775000	0.106943	1.low	
Chr11	5825000	0.148134	1.low	
Chr11	5875000	0.220032	2.mid	
Chr11	5925000	0.286476	2.mid	
Chr11	5975000	0.201749	2.mid	
Chr11	6025000	0.267802	2.mid	
Chr11	6075000	0.360666	3.high	
Chr11	6125000	0.349677	3.high	
Chr11	6175000	0.290850	3.high	
Chr11	6225000	0.308129	3.high	
Chr11	6275000	0.156421	2.mid	
Chr11	6325000	0.172132	2.mid	
Chr11	6375000	0.114911	2.mid	
Chr11	6425000	0.154027	2.mid	
Chr11	6475000	0.180953	2.mid	
Chr11	6525000	0.212393	2.mid	
Chr11	6575000	0.176144	2.mid	
Chr11	6625000	0.164196	2.mid	
Chr11	6675000	0.243077	2.mid	
Chr11	6725000	0.125721	1.low	
Chr11	6775000	0.158939	1.low	
Chr11	6825000	0.136800	1.low	
Chr11	6875000	0.143101	1.low	
Chr11	6925000	0.118381	1.low	
Chr11	6975000	0.078414	1.low	
Chr11	7025000	0.175052	1.low	
Chr11	7075000	0.119827	1.low	
Chr11	7125000	0.085660	1.low	
Chr11	7175000	0.140957	1.low	
Chr11	7225000	0.150934	1.low	
Chr11	7275000	0.130341	1.low	
Chr11	7325000	0.120744	1.low	
Chr11	7375000	0.116610	1.low	
Chr11	7425000	0.130245	1.low	
Chr11	7475000	0.189950	1.low	
Chr11	7525000	0.116878	1.low	
Chr11	7575000	0.114405	1.low	
Chr11	7625000	0.250641	2.mid	
Chr11	7675000	0.114753	1.low	
Chr11	7725000	0.087437	1.low	
Chr11	7775000	0.173150	1.low	
Chr11	7825000	0.156316	1.low	
Chr11	7875000	0.152165	1.low	
Chr11	7925000	0.169638	1.low	
Chr11	7975000	0.167974	1.low	
Chr11	8025000	0.114021	1.low	
Chr11	8075000	0.136873	1.low	
Chr11	8125000	0.219662	2.mid	
Chr11	8175000	0.142475	2.mid	
Chr11	8225000	0.169310	2.mid	
Chr11	8275000	0.275159	3.high	
Chr11	8325000	0.506458	3.high	
Chr11	8375000	0.431495	3.high	
Chr11	8425000	0.294151	3.high	
Chr11	8475000	0.177282	2.mid	
Chr11	8525000	0.232602	2.mid	
Chr11	8575000	0.211296	2.mid	
Chr11	8625000	0.279830	2.mid	
Chr11	8725000	0.139037	2.mid	
Chr11	8775000	0.080170	2.mid	
Chr11	8825000	0.337421	2.mid	
Chr11	8875000	0.091348	2.mid	
Chr11	8925000	0.291007	2.mid	
Chr11	8975000	0.219950	2.mid	
Chr11	9025000	0.315544	2.mid	
Chr11	9075000	0.209015	2.mid	
Chr11	9125000	0.200075	2.mid	
Chr11	9225000	0.202341	2.mid	
Chr11	9275000	0.354797	3.high	
Chr11	9375000	0.143725	3.high	
Chr11	9475000	0.060747	3.high	
Chr11	9525000	0.338793	3.high	
Chr11	9575000	0.147356	2.mid	
Chr11	9625000	0.187860	2.mid	
Chr11	9675000	0.161638	2.mid	
Chr11	9725000	0.176606	2.mid	
Chr11	9825000	0.170407	2.mid	
Chr11	9875000	0.237454	2.mid	
Chr11	9925000	0.144400	2.mid	
Chr11	9975000	0.170393	2.mid	
Chr11	10025000	0.074882	2.mid	
Chr11	10075000	0.242581	2.mid	
Chr11	10125000	0.346331	3.high	
Chr11	10175000	0.237859	3.high	
Chr11	10225000	0.271132	3.high	
Chr11	10275000	0.136937	3.high	
Chr11	10325000	0.322221	3.high	
Chr11	10375000	0.359697	3.high	
Chr11	10425000	0.205391	3.high	
Chr11	10475000	0.317495	3.high	
Chr11	10525000	0.197029	2.mid	
Chr11	10575000	0.136335	2.mid	
Chr11	10625000	0.226200	2.mid	
Chr11	10675000	0.162227	2.mid	
Chr11	10725000	0.322570	2.mid	
Chr11	10775000	0.192210	2.mid	
Chr11	10825000	0.306008	2.mid	
Chr11	10875000	0.249300	2.mid	
Chr11	10925000	0.185086	2.mid	
Chr11	10975000	0.177804	2.mid	
Chr11	11025000	0.184694	2.mid	
Chr11	11075000	0.129843	2.mid	
Chr11	11125000	0.209527	2.mid	
Chr11	11175000	0.172775	2.mid	
Chr11	11225000	0.205642	2.mid	
Chr11	11275000	0.178248	2.mid	
Chr11	11325000	0.229971	2.mid	
Chr11	11375000	0.215768	2.mid	
Chr11	11425000	0.132112	2.mid	
Chr11	11475000	0.148389	2.mid	
Chr11	11525000	0.259791	2.mid	
Chr11	11575000	0.124396	2.mid	
Chr11	11625000	0.154114	2.mid	
Chr11	11675000	0.174953	2.mid	
Chr11	11725000	0.269963	2.mid	
Chr11	11775000	0.143967	2.mid	
Chr11	11825000	0.165435	2.mid	
Chr11	11875000	0.175781	2.mid	
Chr11	11925000	0.147759	2.mid	
Chr11	11975000	0.274431	2.mid	
Chr11	12025000	0.260012	2.mid	
Chr11	12075000	0.144674	2.mid	
Chr11	12125000	0.194853	2.mid	
Chr11	12175000	0.154102	2.mid	
Chr11	12225000	0.158676	2.mid	
Chr11	12275000	0.242525	2.mid	
Chr11	12325000	0.211269	2.mid	
Chr11	12375000	0.170533	2.mid	
Chr11	12425000	0.134600	2.mid	
Chr11	12475000	0.233171	2.mid	
Chr11	12525000	0.238551	2.mid	
Chr11	12575000	0.169506	2.mid	
